graph,emb,dim,param,exec_time,landmarks,model,iter,accuracy,precision,recall,fscore
sbm10k,n2v,14,0.11,5.07,-1,xgboost,9,0.9872,0.9872450954868518,0.9875579892611446,0.9873044822361212
sbm10k,n2v,16,0.11,5.25,-1,xgboost,0,0.984,0.9834989736838576,0.9838685891940876,0.98357356828556
sbm10k,n2v,16,0.11,5.2,-1,xgboost,1,0.9864,0.9861530803813926,0.9864352696268914,0.986221357391458
sbm10k,n2v,16,0.11,5.1,-1,xgboost,2,0.9892,0.989507349190855,0.9887469632671966,0.9890411531938826
sbm10k,n2v,16,0.11,5.12,-1,xgboost,3,0.9816,0.9813822531084426,0.98152770522559,0.9813223783531044
sbm10k,n2v,16,0.11,5.15,-1,xgboost,4,0.9824,0.9825081534673724,0.982166605498492,0.9822379007033658
sbm10k,n2v,16,0.11,5.14,-1,xgboost,5,0.9824,0.9822251765776856,0.9815825638095192,0.981768654817967
sbm10k,n2v,16,0.11,5.11,-1,xgboost,6,0.9824,0.9824956609176704,0.982272572417621,0.982260704518594
sbm10k,n2v,16,0.11,5.23,-1,xgboost,7,0.9832,0.9832423265415656,0.982576086087082,0.9828061785623982
sbm10k,n2v,16,0.11,5.24,-1,xgboost,8,0.9856,0.9855825226652488,0.9851923932179836,0.985259829175116
sbm10k,n2v,16,0.11,5.25,-1,xgboost,9,0.9912,0.9910416173158808,0.9913089680231668,0.991109089544732
sbm10k,n2v,18,0.11,6.48,-1,xgboost,0,0.9844,0.983829706451633,0.9843773150463826,0.9840141146998692
sbm10k,n2v,18,0.11,6.41,-1,xgboost,1,0.9844,0.9845106247016694,0.9839438074447387,0.984139257300099
sbm10k,n2v,18,0.11,6.64,-1,xgboost,2,0.9856,0.985619050160938,0.985455585861002,0.9854693828514436
sbm10k,n2v,18,0.11,6.33,-1,xgboost,3,0.9792,0.9791413329194526,0.9793435388583231,0.9791010972957664
sbm10k,n2v,18,0.11,6.87,-1,xgboost,4,0.9828,0.9830178003975732,0.982958820873068,0.9828997314102378
sbm10k,n2v,18,0.11,6.41,-1,xgboost,5,0.984,0.9831181847739372,0.9837450051051382,0.9833289400569446
sbm10k,n2v,18,0.11,6.45,-1,xgboost,6,0.9836,0.983376561768026,0.9835165930737456,0.9833512198078594
sbm10k,n2v,18,0.11,6.39,-1,xgboost,7,0.986,0.986008664032924,0.9856494239896076,0.9857292312702992
sbm10k,n2v,18,0.11,6.56,-1,xgboost,8,0.9884,0.9881966200982693,0.9881082866533504,0.9880688990431882
sbm10k,n2v,18,0.11,6.35,-1,xgboost,9,0.9916,0.9914972070840578,0.9915706249914592,0.9914732285892844
sbm10k,n2v,20,0.11,6.87,-1,xgboost,0,0.9864,0.986206489718882,0.9863949512559724,0.9861333567938708
sbm10k,n2v,20,0.11,6.87,-1,xgboost,1,0.9816,0.9813132002865284,0.980871420616622,0.9809777766129294
sbm10k,n2v,20,0.11,6.93,-1,xgboost,2,0.9844,0.9842987045738836,0.984448781304772,0.9842672163471462
sbm10k,n2v,20,0.11,6.82,-1,xgboost,3,0.9848,0.9845148145792016,0.9848416359705062,0.984583303590422
sbm10k,n2v,20,0.11,6.79,-1,xgboost,4,0.9824,0.9827274738375584,0.9824303641604968,0.9824740311935506
sbm10k,n2v,20,0.11,6.81,-1,xgboost,5,0.9848,0.9849045494136404,0.9850025743402736,0.9848337025986796
sbm10k,n2v,20,0.11,6.66,-1,xgboost,6,0.9836,0.9838010964415668,0.983502490304205,0.9835622693428092
sbm10k,n2v,20,0.11,6.72,-1,xgboost,7,0.9792,0.9787404151162662,0.9788304576272392,0.9786383054281012
sbm10k,n2v,20,0.11,6.8,-1,xgboost,8,0.984,0.983854518031374,0.983595688298964,0.9836104328830064
sbm10k,n2v,20,0.11,6.78,-1,xgboost,9,0.9852,0.9848167083149566,0.9852778255713922,0.9849148786869464
sbm10k,n2v,22,0.11,8.13,-1,xgboost,0,0.984,0.984190388386598,0.9840850037881782,0.9839132040239574
sbm10k,n2v,22,0.11,7.95,-1,xgboost,1,0.9804,0.9800029805136572,0.9802859172932344,0.97998893081192
sbm10k,n2v,22,0.11,7.95,-1,xgboost,2,0.982,0.9816627661173116,0.9815989128363568,0.9814427369351272
sbm10k,n2v,22,0.11,7.79,-1,xgboost,3,0.9832,0.9834570711690508,0.9833980282602236,0.9833440597086146
sbm10k,n2v,22,0.11,7.86,-1,xgboost,4,0.9856,0.9855555616464468,0.9854455194837172,0.9853888492781752
sbm10k,n2v,22,0.11,7.95,-1,xgboost,5,0.9816,0.9813249992167878,0.9813274941925082,0.9812282912262944
sbm10k,n2v,22,0.11,8.04,-1,xgboost,6,0.9884,0.9886549105200704,0.9885664886290296,0.9885447772787708
sbm10k,n2v,22,0.11,7.89,-1,xgboost,7,0.9824,0.982556657580303,0.9820489947627802,0.982206244721506
sbm10k,n2v,22,0.11,8.0,-1,xgboost,8,0.9844,0.9846355632675068,0.98419387402158,0.9842783483177148
sbm10k,n2v,22,0.11,7.99,-1,xgboost,9,0.9828,0.982866952344862,0.9827504381751736,0.9826920528976424
sbm10k,n2v,24,0.11,8.33,-1,xgboost,0,0.9824,0.9824848748311276,0.9822380180181994,0.9821870000929356
sbm10k,n2v,24,0.11,8.48,-1,xgboost,1,0.9856,0.985829274567772,0.9849806888122808,0.9852881040536484
sbm10k,n2v,24,0.11,8.12,-1,xgboost,2,0.9816,0.981217710321052,0.9821601228011558,0.981551536164793
sbm10k,n2v,24,0.11,7.96,-1,xgboost,3,0.9796,0.9798542676781316,0.9791904125611812,0.979414028929708
sbm10k,n2v,24,0.11,8.08,-1,xgboost,4,0.9784,0.9784391903907964,0.9783523077987124,0.9782117021049734
sbm10k,n2v,24,0.11,7.98,-1,xgboost,5,0.982,0.9814457295598495,0.9812090175047018,0.981237715871074
sbm10k,n2v,24,0.11,8.16,-1,xgboost,6,0.9888,0.9887318761175332,0.9889335563885112,0.9887506624004172
sbm10k,n2v,24,0.11,8.34,-1,xgboost,7,0.9772,0.9772649899459486,0.9769612605992516,0.9769789617804474
sbm10k,n2v,24,0.11,8.22,-1,xgboost,8,0.9792,0.9788989166410276,0.978230573097448,0.9784836088389016
sbm10k,n2v,24,0.11,8.0,-1,xgboost,9,0.9868,0.9864713556461874,0.9869070849835012,0.9866369801318968
sbm10k,n2v,26,0.11,9.42,-1,xgboost,0,0.9812,0.9814137871800565,0.9812513124232994,0.9811766725500785
sbm10k,n2v,26,0.11,11.39,-1,xgboost,1,0.9824,0.9823321784700622,0.9825677875105504,0.9823188512100784
sbm10k,n2v,26,0.11,9.18,-1,xgboost,2,0.9848,0.9851506806303229,0.9844761660715744,0.9847285622751232
sbm10k,n2v,26,0.11,9.11,-1,xgboost,3,0.982,0.9816628387556516,0.9818452003555171,0.9816543268039516
sbm10k,n2v,26,0.11,9.18,-1,xgboost,4,0.9796,0.9795103912874225,0.9792186288851048,0.9792559485444998
sbm10k,n2v,26,0.11,9.19,-1,xgboost,5,0.9792,0.978813480508066,0.9784314975077252,0.978533446958378
sbm10k,n2v,26,0.11,8.97,-1,xgboost,6,0.9796,0.9794717010667736,0.9799935986800972,0.9795961950962307
sbm10k,n2v,26,0.11,9.11,-1,xgboost,7,0.9812,0.9811084865524812,0.980816784450344,0.9808773396840932
sbm10k,n2v,26,0.11,9.29,-1,xgboost,8,0.9872,0.9872441749813397,0.9869904295731212,0.9870558136431752
sbm10k,n2v,26,0.11,8.91,-1,xgboost,9,0.9784,0.9787653633637692,0.9785538729044332,0.9784922873168292
sbm10k,n2v,28,0.11,9.7,-1,xgboost,0,0.9848,0.9845114075882198,0.9846068748275932,0.984439587253086
sbm10k,n2v,28,0.11,9.84,-1,xgboost,1,0.984,0.9839286250740132,0.9833016711180648,0.9835480301444832
sbm10k,n2v,28,0.11,9.64,-1,xgboost,2,0.98,0.9801531275899966,0.9799000702769848,0.97993299553614
sbm10k,n2v,28,0.11,9.66,-1,xgboost,3,0.9768,0.9768319535555676,0.9772491554002548,0.976897443455407
sbm10k,n2v,28,0.11,9.68,-1,xgboost,4,0.98,0.980229754781896,0.9795579217210952,0.9797658815894
sbm10k,n2v,28,0.11,9.74,-1,xgboost,5,0.9844,0.9841762208580452,0.9834622213199006,0.9837270643751636
sbm10k,n2v,28,0.11,9.6,-1,xgboost,6,0.9832,0.9829617476025072,0.9832334875929548,0.9830136753172396
sbm10k,n2v,28,0.11,9.72,-1,xgboost,7,0.9816,0.9811674131214956,0.9808235258825306,0.9809224659247546
sbm10k,n2v,28,0.11,9.66,-1,xgboost,8,0.9864,0.9864299517750452,0.9859320592602208,0.9860898363178516
sbm10k,n2v,28,0.11,9.78,-1,xgboost,9,0.9856,0.985719002755793,0.98551183789191,0.9855405470915644
sbm10k,n2v,30,0.11,10.8,-1,xgboost,0,0.9812,0.9808430433430716,0.980860729797986,0.9807310297815832
sbm10k,n2v,30,0.11,10.69,-1,xgboost,1,0.9816,0.981957017787617,0.981568890742241,0.9816593638305676
sbm10k,n2v,30,0.11,10.64,-1,xgboost,2,0.992,0.9920199744774754,0.9917876069892982,0.9918579400066256
sbm10k,n2v,30,0.11,10.74,-1,xgboost,3,0.9744,0.9740901851261206,0.9746818098703204,0.9742831875419278
sbm10k,n2v,30,0.11,10.73,-1,xgboost,4,0.9816,0.9815590746284132,0.9814104721654212,0.9814197459579242
sbm10k,n2v,30,0.11,10.62,-1,xgboost,5,0.9856,0.9858528593784446,0.9844448430697404,0.9849474398668094
sbm10k,n2v,30,0.11,10.62,-1,xgboost,6,0.978,0.9778211392562768,0.9779915795462684,0.9777933167091474
sbm10k,n2v,30,0.11,10.66,-1,xgboost,7,0.9792,0.979133677375188,0.9792376386384516,0.9790422418942925
sbm10k,n2v,30,0.11,10.61,-1,xgboost,8,0.982,0.9816630850462292,0.9816671208114168,0.9815629998345972
sbm10k,n2v,30,0.11,10.6,-1,xgboost,9,0.9816,0.9809561855553172,0.9821582340699334,0.981406093679571
sbm10k,n2v,32,0.11,13.18,-1,xgboost,0,0.9764,0.9756302530186276,0.9768655105544763,0.9760640334882082
sbm10k,n2v,32,0.11,11.49,-1,xgboost,1,0.978,0.9776353811874584,0.9778408852978212,0.9776198627061164
sbm10k,n2v,32,0.11,11.65,-1,xgboost,2,0.9792,0.9794589375093602,0.9788665983583644,0.9790027370676352
sbm10k,n2v,32,0.11,11.48,-1,xgboost,3,0.9784,0.97820964211217,0.978123255103998,0.9780599503487
sbm10k,n2v,32,0.11,11.57,-1,xgboost,4,0.984,0.98388498725843,0.9839106075922356,0.9837936132218992
sbm10k,n2v,32,0.11,11.5,-1,xgboost,5,0.9776,0.9778894640057592,0.9775514502528944,0.9775967503153324
sbm10k,n2v,32,0.11,11.54,-1,xgboost,6,0.9812,0.981516663306008,0.9811288521423208,0.9811409326893172
sbm10k,n2v,32,0.11,11.41,-1,xgboost,7,0.9816,0.981888466750742,0.9812592833078528,0.9814867016158456
sbm10k,n2v,32,0.11,11.61,-1,xgboost,8,0.9808,0.980750288916646,0.9800574829387432,0.980253242564072
sbm10k,n2v,32,0.11,11.69,-1,xgboost,9,0.978,0.97739116891933,0.978165815895911,0.9775805260552776
lfr10k,n2v,2,1,9.14,-1,xgboost,0,0.2452,0.2291598153897189,0.2351867844876959,0.2248635973965255
lfr10k,n2v,2,1,9.49,-1,xgboost,1,0.2396,0.2525165860590994,0.2527045405237619,0.2460866390477321
lfr10k,n2v,2,1,9.51,-1,xgboost,2,0.2284,0.233732418455341,0.2334264163711701,0.2294475231790992
lfr10k,n2v,2,1,8.72,-1,xgboost,3,0.23,0.2527090924565113,0.2466459674158369,0.2426191866476644
lfr10k,n2v,2,1,9.29,-1,xgboost,4,0.2248,0.237537292803468,0.23068801859118,0.2286427063063872
lfr10k,n2v,2,1,9.32,-1,xgboost,5,0.2264,0.2437506397870175,0.2372164847884119,0.2356368821947109
lfr10k,n2v,2,1,8.96,-1,xgboost,6,0.2304,0.2516189182796146,0.2500443037104634,0.2468323973752313
lfr10k,n2v,2,1,9.47,-1,xgboost,7,0.2476,0.2527275709802973,0.2458399286885109,0.2437926436279009
lfr10k,n2v,2,1,9.75,-1,xgboost,8,0.2276,0.23985837871718,0.2392898351827307,0.2348000785990478
lfr10k,n2v,2,1,9.83,-1,xgboost,9,0.234,0.2343080603218064,0.234173453127269,0.2287926852601579
lfr10k,n2v,4,1,7.45,-1,xgboost,0,0.7996,0.7835737747568845,0.7670028656039074,0.7707812618422362
lfr10k,n2v,4,1,7.39,-1,xgboost,1,0.8104,0.803313264522128,0.7960967852218261,0.7941217956147788
lfr10k,n2v,4,1,7.37,-1,xgboost,2,0.8072,0.7835888134583807,0.7818351351374586,0.7774548340504823
lfr10k,n2v,4,1,7.34,-1,xgboost,3,0.8196,0.8032072770204414,0.8031058317223833,0.7983459299866639
lfr10k,n2v,4,1,8.45,-1,xgboost,4,0.8012,0.787230010487098,0.7670199690367281,0.7710461285879933
lfr10k,n2v,4,1,7.39,-1,xgboost,5,0.8052,0.7984710466258158,0.7909989745089371,0.7906769945104382
lfr10k,n2v,4,1,6.75,-1,xgboost,6,0.8036,0.7900557773327763,0.7754463811971957,0.7796052865846786
lfr10k,n2v,4,1,7.39,-1,xgboost,7,0.81,0.7863126783459253,0.7732190069273043,0.7768059595039897
lfr10k,n2v,4,1,6.91,-1,xgboost,8,0.8048,0.7920453718762269,0.7678664152695144,0.7735086110215702
lfr10k,n2v,4,1,7.25,-1,xgboost,9,0.7956,0.7795605382200216,0.7771637677793369,0.771014854184873
lfr10k,n2v,6,1,4.87,-1,xgboost,0,0.9672,0.9574926906981636,0.9367369994687978,0.9448382784688906
lfr10k,n2v,6,1,8.1,-1,xgboost,1,0.9556,0.9452786605751272,0.9240029009566922,0.9303471469393672
lfr10k,n2v,6,1,4.52,-1,xgboost,2,0.9636,0.947041436783062,0.9295254018499874,0.936313504869961
lfr10k,n2v,6,1,4.82,-1,xgboost,3,0.9616,0.9464745249751594,0.9317044826873024,0.9366914646131348
lfr10k,n2v,6,1,4.82,-1,xgboost,4,0.964,0.9590278753047669,0.9375909032167136,0.9463393682266332
lfr10k,n2v,6,1,4.67,-1,xgboost,5,0.9668,0.9481168573247134,0.9406925841577568,0.942673534213034
lfr10k,n2v,6,1,4.64,-1,xgboost,6,0.9632,0.9476973792220126,0.9444402825172672,0.9429845988280864
lfr10k,n2v,6,1,4.69,-1,xgboost,7,0.9656,0.9538218874280522,0.9388478475462164,0.944261220900286
lfr10k,n2v,6,1,4.7,-1,xgboost,8,0.9584,0.949145318531304,0.9281582689288256,0.9370982963363724
lfr10k,n2v,6,1,4.76,-1,xgboost,9,0.9552,0.9356349550208592,0.9135234749180342,0.9219860166841805
lfr10k,n2v,8,1,4.91,-1,xgboost,0,0.9856,0.9818581101365628,0.9723962821938592,0.9762791240435852
lfr10k,n2v,8,1,4.09,-1,xgboost,1,0.9872,0.9783984269146918,0.975591441021374,0.9763455651125442
lfr10k,n2v,8,1,4.0,-1,xgboost,2,0.9832,0.972525983244491,0.9778236702494818,0.974339359956522
lfr10k,n2v,8,1,3.98,-1,xgboost,3,0.9828,0.9721448429592422,0.9649818047633744,0.9672718126349584
lfr10k,n2v,8,1,3.88,-1,xgboost,4,0.9824,0.9743121535412262,0.968982342792334,0.9711247175850728
lfr10k,n2v,8,1,3.7,-1,xgboost,5,0.982,0.9661010379132514,0.9664777316475328,0.965614708949093
lfr10k,n2v,8,1,3.6,-1,xgboost,6,0.9844,0.9743933587148256,0.9676686230946115,0.9700019822090614
lfr10k,n2v,8,1,3.68,-1,xgboost,7,0.9844,0.9824695927540056,0.9687622827820946,0.97447171492607
lfr10k,n2v,8,1,3.65,-1,xgboost,8,0.9796,0.9662780280787344,0.969769874055859,0.9659754782840956
lfr10k,n2v,8,1,3.65,-1,xgboost,9,0.9848,0.974280792794912,0.9656984332787516,0.9690047721338126
lfr10k,n2v,10,1,4.46,-1,xgboost,0,0.9892,0.9827316974524584,0.9784666569000592,0.9799021894939696
lfr10k,n2v,10,1,4.57,-1,xgboost,1,0.9912,0.9871162530810988,0.9823120916019076,0.9841841415087978
lfr10k,n2v,10,1,4.46,-1,xgboost,2,0.9872,0.9850263773691428,0.9619355717101934,0.9701883877001288
lfr10k,n2v,10,1,4.37,-1,xgboost,3,0.9908,0.9790774487721822,0.9738101556638128,0.9755540606235452
lfr10k,n2v,10,1,4.61,-1,xgboost,4,0.9912,0.9855120887531597,0.9760745141028652,0.9800378220803402
lfr10k,n2v,10,1,4.53,-1,xgboost,5,0.9876,0.9809950673534868,0.9735184232717636,0.976414081205974
lfr10k,n2v,10,1,4.46,-1,xgboost,6,0.9856,0.978671840401621,0.97086051933486,0.9731968543234988
lfr10k,n2v,10,1,4.54,-1,xgboost,7,0.9908,0.9874803885662397,0.981795578531804,0.9842848866276548
lfr10k,n2v,10,1,4.57,-1,xgboost,8,0.9884,0.9840084358954484,0.9716398869176648,0.975604065157178
lfr10k,n2v,10,1,4.59,-1,xgboost,9,0.9872,0.983381342372644,0.9772557494707468,0.9793855424871986
lfr10k,n2v,12,1,5.95,-1,xgboost,0,0.9888,0.9854815350530716,0.9769768752358194,0.980736659566638
lfr10k,n2v,12,1,5.0,-1,xgboost,1,0.988,0.981781358467552,0.9714104249713722,0.9742509330076226
lfr10k,n2v,12,1,4.98,-1,xgboost,2,0.9888,0.9817205304125388,0.9771375511121556,0.9788553312328973
lfr10k,n2v,12,1,4.87,-1,xgboost,3,0.9856,0.9707078431602264,0.9716595158038472,0.9704629744287394
lfr10k,n2v,12,1,4.82,-1,xgboost,4,0.9868,0.982168352473172,0.9780581008547592,0.9795017903889638
lfr10k,n2v,12,1,4.96,-1,xgboost,5,0.9844,0.976981481258946,0.964329167484734,0.9694292258896778
lfr10k,n2v,12,1,5.0,-1,xgboost,6,0.988,0.9842557877627476,0.9758382575908766,0.9790625576895148
lfr10k,n2v,12,1,5.02,-1,xgboost,7,0.988,0.9826458576803848,0.974057073117484,0.9770529560914032
lfr10k,n2v,12,1,4.92,-1,xgboost,8,0.988,0.978894298277902,0.9732291431707232,0.9755830668267615
lfr10k,n2v,12,1,4.95,-1,xgboost,9,0.9876,0.979031450078374,0.9789724357946988,0.9780044852734892
lfr10k,n2v,14,1,5.56,-1,xgboost,0,0.9888,0.9845416759464598,0.9713017532678888,0.9769274281502258
lfr10k,n2v,14,1,5.43,-1,xgboost,1,0.99,0.985607945897277,0.9849157218989384,0.9845216725855294
lfr10k,n2v,14,1,5.69,-1,xgboost,2,0.9888,0.9823672686776656,0.9759640033471688,0.97813104698494
lfr10k,n2v,14,1,5.37,-1,xgboost,3,0.9888,0.9816525230027116,0.9767602040030572,0.9784289411229584
lfr10k,n2v,14,1,5.5,-1,xgboost,4,0.992,0.989311792999118,0.9822492887130266,0.9853228495997892
lfr10k,n2v,14,1,5.53,-1,xgboost,5,0.9872,0.9791020345709454,0.971705998284856,0.974238113290682
lfr10k,n2v,14,1,5.45,-1,xgboost,6,0.984,0.9799644060593402,0.9714528850934464,0.9745717467276516
lfr10k,n2v,14,1,5.49,-1,xgboost,7,0.9916,0.9816501857827612,0.9841498583454984,0.9821803014220722
lfr10k,n2v,14,1,5.49,-1,xgboost,8,0.9868,0.9872846194978464,0.9726209625673442,0.9788779709107164
lfr10k,n2v,14,1,5.55,-1,xgboost,9,0.9872,0.9778907941273854,0.9721637014477892,0.9740429302648154
lfr10k,n2v,16,1,6.03,-1,xgboost,0,0.984,0.975293918656567,0.9737984833802744,0.97412689111786
lfr10k,n2v,16,1,6.3,-1,xgboost,1,0.9856,0.9780544705324614,0.9707508617732168,0.973058796219289
lfr10k,n2v,16,1,5.97,-1,xgboost,2,0.9888,0.9816645903344906,0.9788603969721612,0.9797762346089957
lfr10k,n2v,16,1,10.48,-1,xgboost,3,0.9872,0.9769305122450122,0.9809421218397908,0.9782259601308212
lfr10k,n2v,16,1,6.0,-1,xgboost,4,0.988,0.9850248218253284,0.9790296068811448,0.9816564125031464
lfr10k,n2v,16,1,6.05,-1,xgboost,5,0.9856,0.9779559909451192,0.9737596384986268,0.975519746407734
lfr10k,n2v,16,1,5.93,-1,xgboost,6,0.9892,0.9868918630198064,0.981063438455677,0.9833461603791652
lfr10k,n2v,16,1,6.01,-1,xgboost,7,0.9888,0.9795584150135496,0.9794118358650036,0.9785693893561778
lfr10k,n2v,16,1,5.84,-1,xgboost,8,0.99,0.9865693071162844,0.97923431621983,0.9822008092466274
lfr10k,n2v,16,1,5.94,-1,xgboost,9,0.986,0.9815726409935296,0.9734310537814466,0.9767885490709513
lfr10k,n2v,18,1,6.72,-1,xgboost,0,0.9872,0.9801065663456364,0.9732903913028298,0.9756117081690452
lfr10k,n2v,18,1,6.75,-1,xgboost,1,0.9852,0.9677694645359456,0.9718230143276292,0.9680783557544332
lfr10k,n2v,18,1,6.64,-1,xgboost,2,0.9864,0.9778096034225172,0.9711451913680216,0.9738390579687464
lfr10k,n2v,18,1,6.77,-1,xgboost,3,0.99,0.9777802227441352,0.9821457981518188,0.9786898630244484
lfr10k,n2v,18,1,6.67,-1,xgboost,4,0.9892,0.9860608964173508,0.9844005856185823,0.9849260024048996
lfr10k,n2v,18,1,6.76,-1,xgboost,5,0.9864,0.9778898154030322,0.9749940213356574,0.9758676260601872
lfr10k,n2v,18,1,6.69,-1,xgboost,6,0.9844,0.9790135273707162,0.971614273255608,0.9745521622792642
lfr10k,n2v,18,1,6.83,-1,xgboost,7,0.9904,0.986486882491345,0.98290834685008,0.9844085800127425
lfr10k,n2v,18,1,6.49,-1,xgboost,8,0.9888,0.9849278370820784,0.9784719776670556,0.980931147487527
lfr10k,n2v,18,1,6.33,-1,xgboost,9,0.9868,0.9777441649305828,0.971905340993188,0.973905122047402
lfr10k,n2v,20,1,7.51,-1,xgboost,0,0.986,0.97908512623995,0.971218489929994,0.973116908337178
lfr10k,n2v,20,1,8.47,-1,xgboost,1,0.9872,0.9811437880727704,0.978046230636423,0.978190302402818
lfr10k,n2v,20,1,7.72,-1,xgboost,2,0.9828,0.9695687368861824,0.9692804014586144,0.968548878361034
lfr10k,n2v,20,1,7.71,-1,xgboost,3,0.9904,0.9837419406796968,0.9812210035716312,0.9817126718210578
lfr10k,n2v,20,1,8.68,-1,xgboost,4,0.9876,0.984047643679457,0.973258626510888,0.9781202240822308
lfr10k,n2v,20,1,7.64,-1,xgboost,5,0.9884,0.984698178947125,0.9772761131314228,0.980209007663028
lfr10k,n2v,20,1,7.54,-1,xgboost,6,0.9852,0.9778173990777188,0.9716972240371108,0.9741664999076028
lfr10k,n2v,20,1,7.77,-1,xgboost,7,0.9868,0.9784330047733109,0.9712796090361672,0.973944650466571
lfr10k,n2v,20,1,7.5,-1,xgboost,8,0.9852,0.9854916199523228,0.9762865370213738,0.9804215158063108
lfr10k,n2v,20,1,7.59,-1,xgboost,9,0.9828,0.9766402962839336,0.9615800558626604,0.9675797527454336
lfr10k,n2v,22,1,9.18,-1,xgboost,0,0.9908,0.984841393326386,0.9744446646361564,0.9787144735113052
lfr10k,n2v,22,1,8.28,-1,xgboost,1,0.9908,0.9880075827082252,0.9824899660090474,0.984777731004706
lfr10k,n2v,22,1,8.34,-1,xgboost,2,0.9904,0.9832753601075078,0.9771902045902064,0.9791818834094008
lfr10k,n2v,22,1,8.3,-1,xgboost,3,0.9852,0.9824679311613872,0.9715971139009952,0.975633214147265
lfr10k,n2v,22,1,8.25,-1,xgboost,4,0.9876,0.9832847027631232,0.9759166948215108,0.9786922342738876
lfr10k,n2v,22,1,8.34,-1,xgboost,5,0.9872,0.989113908382526,0.9734488454423134,0.9799660656998816
lfr10k,n2v,22,1,7.86,-1,xgboost,6,0.984,0.9846585313025452,0.9739850837943138,0.9788988483019416
lfr10k,n2v,22,1,8.19,-1,xgboost,7,0.99,0.9826719487279896,0.9797868757345876,0.9805199399541692
lfr10k,n2v,22,1,8.35,-1,xgboost,8,0.9856,0.9771053965096784,0.9726309644952508,0.9739552552682824
lfr10k,n2v,22,1,8.35,-1,xgboost,9,0.9856,0.9793302238825556,0.9712181913125212,0.9738782608145036
lfr10k,n2v,24,1,8.88,-1,xgboost,0,0.9856,0.9788193448772228,0.9687684307238764,0.973007673787134
lfr10k,n2v,24,1,9.25,-1,xgboost,1,0.9856,0.9844874950316218,0.9738231158062208,0.9784117090246084
lfr10k,n2v,24,1,10.16,-1,xgboost,2,0.9884,0.9853811500074704,0.9762963478285565,0.9799689703300511
lfr10k,n2v,24,1,8.91,-1,xgboost,3,0.9864,0.984158006630012,0.980205620525352,0.981919121643209
lfr10k,n2v,24,1,8.87,-1,xgboost,4,0.9868,0.9840263060224772,0.9738560951124762,0.9782569805855028
lfr10k,n2v,24,1,8.91,-1,xgboost,5,0.9876,0.9764091798975684,0.979525316076974,0.977268964170647
lfr10k,n2v,24,1,8.85,-1,xgboost,6,0.9824,0.9744477324453262,0.9696882771011952,0.970429443404782
lfr10k,n2v,24,1,8.97,-1,xgboost,7,0.9892,0.983677275735945,0.9839947285318438,0.9832886879740216
lfr10k,n2v,24,1,8.88,-1,xgboost,8,0.9864,0.9801510962968796,0.9726998359010592,0.97561174926961
lfr10k,n2v,24,1,8.74,-1,xgboost,9,0.9876,0.9840205239596072,0.976810986509272,0.9795802007568908
lfr10k,n2v,26,1,9.8,-1,xgboost,0,0.9832,0.9732386645235792,0.9655053347997116,0.9676348460648484
lfr10k,n2v,26,1,9.77,-1,xgboost,1,0.986,0.981978169392788,0.9749815483949048,0.9773967611116332
lfr10k,n2v,26,1,9.74,-1,xgboost,2,0.9876,0.9852254149242392,0.9751167731925408,0.9795196014731212
lfr10k,n2v,26,1,9.45,-1,xgboost,3,0.9868,0.97773443679084,0.9700911353652693,0.9729452763951236
lfr10k,n2v,26,1,9.49,-1,xgboost,4,0.9868,0.982612607741332,0.973340481631488,0.9770501704976536
lfr10k,n2v,26,1,9.74,-1,xgboost,5,0.9852,0.9837164638893088,0.9694570185134224,0.975458433667262
lfr10k,n2v,26,1,9.63,-1,xgboost,6,0.9856,0.9784655692773044,0.9759176997654252,0.9764486662851868
lfr10k,n2v,26,1,9.53,-1,xgboost,7,0.9864,0.9825008913125264,0.9781749713254696,0.9795739864251088
lfr10k,n2v,26,1,9.83,-1,xgboost,8,0.9832,0.9782283056656048,0.967071545256386,0.971209661742258
lfr10k,n2v,26,1,10.53,-1,xgboost,9,0.9844,0.9777904251788798,0.96769932483341,0.9715752787587456
lfr10k,n2v,28,1,10.59,-1,xgboost,0,0.9856,0.9849363079707149,0.9765163788493352,0.9801163529578608
lfr10k,n2v,28,1,10.51,-1,xgboost,1,0.9848,0.9794889193310624,0.9721065248582852,0.975244811846873
lfr10k,n2v,28,1,10.56,-1,xgboost,2,0.9872,0.9825238371760192,0.9735209658228418,0.9762482429725304
lfr10k,n2v,28,1,10.43,-1,xgboost,3,0.988,0.9755520545815274,0.9738861396456154,0.9734854204080804
lfr10k,n2v,28,1,10.3,-1,xgboost,4,0.9816,0.9771767491451008,0.961415488269038,0.9671370379542936
lfr10k,n2v,28,1,10.39,-1,xgboost,5,0.9888,0.9892572487593116,0.982189467225709,0.985030790660639
lfr10k,n2v,28,1,10.45,-1,xgboost,6,0.9876,0.9860597077865388,0.9776461015327104,0.9809958623526376
lfr10k,n2v,28,1,10.42,-1,xgboost,7,0.986,0.981513843963688,0.9746631751845608,0.9773088763052104
lfr10k,n2v,28,1,10.41,-1,xgboost,8,0.9832,0.9764952658622352,0.9660223932726452,0.9699780321018115
