graph,emb,dim,param,exec_time,landmarks,best_alpha,best_div,best_div_ext,best_div_int,best_alpha_auc,best_auc,best_auc_err
lfr10k,hope,10,katz,79.54,1800,6.25,0.1235997094245459,0.0,0.0,3.0,0.183,0.0169464075485042
lfr10k,hope,12,katz,84.46,1800,6.75,0.1184756503510953,0.0,0.0,3.25,0.176,0.0166901797234182
lfr10k,hope,14,katz,84.0,1800,6.75,0.1116723664382358,0.0,0.0,2.5,0.1775,0.0167458888984729
lfr10k,hope,16,katz,90.2,1800,6.5,0.1065745856648722,0.0,0.0,3.5,0.1775,0.0167458888984729
lfr10k,hope,18,katz,91.75,1800,7.0,0.100444885305524,0.0,0.0,2.75,0.178,0.0167643601965598
lfr10k,hope,20,katz,84.0,1800,7.0,0.0965017628219841,0.0,0.0,4.5,0.177,0.0167273684959709
lfr10k,hope,22,katz,79.56,1800,6.75,0.0918776948644279,0.0,0.0,3.25,0.1775,0.0167458888984729
lfr10k,hope,24,katz,85.77,1800,7.0,0.0862406087188186,0.0,0.0,3.25,0.175,0.0166527925586071
lfr10k,hope,26,katz,83.81,1800,7.0,0.0811445166756543,0.0,0.0,3.25,0.1745,0.0166340241613387
lfr10k,hope,28,katz,85.0,1800,6.5,0.0778227810006793,0.0,0.0,3.75,0.173,0.0165774176758625
lfr10k,hope,30,katz,87.27,1800,7.0,0.0731946761625197,0.0,0.0,3.75,0.167,0.0163463882493962
lfr10k,hope,32,katz,86.19,1800,7.25,0.0682863690017017,0.0,0.0,3.5,0.165,0.016267704816599
lfr10k,hope,2,katz,79.14,1900,6.0,0.1499136181417972,0.0,0.0,2.75,0.1885,0.0171411917380326
lfr10k,hope,4,katz,89.25,1900,7.25,0.1429789614832934,0.0,0.0,3.25,0.1879999999999999,0.0171237158584227
lfr10k,hope,6,katz,91.12,1900,7.75,0.1354237428344701,0.0,0.0,3.25,0.186,0.0170533516705661
lfr10k,hope,8,katz,90.02,1900,6.75,0.1299370277529204,0.0,0.0,3.75,0.184,0.0169822435266957
lfr10k,hope,10,katz,84.78,1900,6.25,0.1235962625650482,0.0,0.0,4.0,0.183,0.0169464075485042
lfr10k,hope,12,katz,89.82,1900,6.75,0.1184777237448476,0.0,0.0,3.25,0.176,0.0166901797234182
lfr10k,hope,14,katz,81.78,1900,6.75,0.1116610491905216,0.0,0.0,2.5,0.177,0.0167273684959709
lfr10k,hope,16,katz,83.47,1900,6.5,0.1065734135189947,0.0,0.0,3.5,0.178,0.0167643601965598
lfr10k,hope,18,katz,88.15,1900,7.0,0.1004368394814734,0.0,0.0,2.75,0.1785,0.0167827825523659
lfr10k,hope,20,katz,93.93,1900,7.0,0.096488285826972,0.0,0.0,4.5,0.177,0.0167273684959709
lfr10k,hope,22,katz,90.83,1900,6.75,0.0918690158798803,0.0,0.0,3.5,0.1785,0.0167827825523659
lfr10k,hope,24,katz,88.39,1900,7.0,0.086222522189113,0.0,0.0,3.75,0.175,0.0166527925586071
lfr10k,hope,26,katz,85.19,1900,7.0,0.0811100251550666,0.0,0.0,3.75,0.1745,0.0166340241613387
lfr10k,hope,28,katz,84.63,1900,6.5,0.0778152497701132,0.0,0.0,3.75,0.1735,0.016596336891013
lfr10k,hope,30,katz,91.22,1900,7.0,0.0731806329305599,0.0,0.0,3.75,0.168,0.0163854124391179
lfr10k,hope,32,katz,94.28,1900,7.25,0.068269334956296,0.0,0.0,3.5,0.1654999999999999,0.0162874555348587
lfr10k,hope,2,katz,53.32,200,5.75,0.1501119756996892,0.0,0.0,3.5,0.1879999999999999,0.0171237158584227
lfr10k,hope,4,katz,49.54,200,7.0,0.1433601926645715,0.0,0.0,3.25,0.187,0.0170886261823471
lfr10k,hope,6,katz,47.7,200,7.25,0.1358716899480034,0.0,0.0,3.25,0.1865,0.0170710121023915
lfr10k,hope,8,katz,55.51,200,6.25,0.1306080709542327,0.0,0.0,4.25,0.183,0.0169464075485042
lfr10k,hope,10,katz,50.75,200,6.0,0.1244928000139217,0.0,0.0,4.25,0.1785,0.0167827825523659
lfr10k,hope,12,katz,49.84,200,6.25,0.1195875366734262,0.0,0.0,3.0,0.1785,0.0167827825523659
lfr10k,hope,14,katz,55.79,200,6.25,0.1131321208884214,0.0,0.0,3.5,0.179,0.016801156126886
lfr10k,hope,16,katz,52.72,200,6.0,0.1083202480237521,0.0,0.0,3.75,0.177,0.0167273684959709
lfr10k,hope,18,katz,50.61,200,6.5,0.102501089051633,0.0,0.0,3.5,0.1765,0.0167087988257684
lfr10k,hope,20,katz,50.27,200,6.5,0.0986022494136668,0.0,0.0,2.75,0.1785,0.0167827825523659
lfr10k,hope,22,katz,51.87,200,6.25,0.0942559270859881,0.0,0.0,3.5,0.176,0.0166901797234182
lfr10k,hope,24,katz,54.52,200,6.5,0.0886814290425142,0.0,0.0,3.5,0.1725,0.0165584478439254
lfr10k,hope,26,katz,51.33,200,6.5,0.0839416892975196,0.0,0.0,2.75,0.172,0.0165394272210376
lfr10k,hope,28,katz,51.03,200,6.25,0.0808840895185794,0.0,0.0,3.0,0.1725,0.0165584478439254
lfr10k,hope,30,katz,50.79,200,6.5,0.0760916240817137,0.0,0.0,3.5,0.166,0.0163071528845473
lfr10k,hope,32,katz,51.08,200,6.75,0.0711691705189642,0.0,0.0,3.5,0.1634999999999999,0.0162081304967599
lfr10k,hope,2,katz,86.5,2000,6.0,0.1499100904639336,0.0,0.0,3.0,0.1885,0.0171411917380326
lfr10k,hope,4,katz,90.29,2000,7.25,0.1429748272142139,0.0,0.0,3.25,0.1879999999999999,0.0171237158584227
lfr10k,hope,6,katz,91.06,2000,7.75,0.1354177252253023,0.0,0.0,4.25,0.1855,0.0170356447427151
lfr10k,hope,8,katz,91.39,2000,6.75,0.1299357743348685,0.0,0.0,3.75,0.184,0.0169822435266957
lfr10k,hope,10,katz,85.35,2000,6.25,0.1235938255132502,0.0,0.0,4.0,0.183,0.0169464075485042
lfr10k,hope,12,katz,91.42,2000,6.75,0.1184745593365907,0.0,0.0,3.25,0.1755,0.0166715110232995
lfr10k,hope,14,katz,90.96,2000,6.75,0.1116582236846407,0.0,0.0,2.5,0.177,0.0167273684959709
lfr10k,hope,16,katz,87.87,2000,6.5,0.1065729887864148,0.0,0.0,3.5,0.178,0.0167643601965598
lfr10k,hope,18,katz,90.91,2000,7.0,0.100440132189473,0.0,0.0,2.75,0.1785,0.0167827825523659
lfr10k,hope,20,katz,97.2,2000,7.0,0.0964769432676258,0.0,0.0,4.5,0.177,0.0167273684959709
lfr10k,hope,22,katz,94.26,2000,6.75,0.091854348215212,0.0,0.0,3.25,0.1785,0.0167827825523659
lfr10k,hope,24,katz,94.91,2000,7.0,0.0862081204914912,0.0,0.0,3.75,0.1735,0.016596336891013
lfr10k,hope,26,katz,95.75,2000,7.0,0.0811093555633386,0.0,0.0,3.75,0.1745,0.0166340241613387
lfr10k,hope,28,katz,91.14,2000,6.5,0.0778086545249535,0.0,0.0,3.75,0.172,0.0165394272210376
lfr10k,hope,30,katz,96.56,2000,7.0,0.0731681487931528,0.0,0.0,3.75,0.1674999999999999,0.0163659266465421
lfr10k,hope,32,katz,101.1,2000,7.25,0.0682573257997952,0.0,0.0,3.5,0.1654999999999999,0.0162874555348587
lfr10k,hope,2,katz,86.87,2100,6.0,0.1499090961993504,0.0,0.0,3.0,0.1885,0.0171411917380326
lfr10k,hope,4,katz,95.99,2100,7.25,0.1429712715921335,0.0,0.0,3.25,0.1879999999999999,0.0171237158584227
lfr10k,hope,6,katz,95.81,2100,7.75,0.1354172129110939,0.0,0.0,4.25,0.1855,0.0170356447427151
lfr10k,hope,8,katz,91.11,2100,6.75,0.1299360613063077,0.0,0.0,3.75,0.184,0.0169822435266957
lfr10k,hope,10,katz,92.06,2100,6.25,0.1235919033297876,0.0,0.0,4.25,0.182,0.0169103820418108
lfr10k,hope,12,katz,93.38,2100,6.75,0.1184663053616253,0.0,0.0,3.25,0.1755,0.0166715110232995
lfr10k,hope,14,katz,98.04,2100,6.75,0.1116544526109294,0.0,0.0,2.5,0.1775,0.0167458888984729
lfr10k,hope,16,katz,95.6,2100,6.5,0.1065634192910784,0.0,0.0,3.5,0.178,0.0167643601965598
lfr10k,hope,18,katz,98.77,2100,7.0,0.1004375226387062,0.0,0.0,2.75,0.1785,0.0167827825523659
lfr10k,hope,20,katz,100.06,2100,7.0,0.0964738545766309,0.0,0.0,4.5,0.178,0.0167643601965598
lfr10k,hope,22,katz,96.9,2100,6.75,0.0918298224244637,0.0,0.0,3.25,0.1775,0.0167458888984729
lfr10k,hope,24,katz,100.82,2100,7.0,0.0862020174454107,0.0,0.0,3.75,0.1735,0.016596336891013
lfr10k,hope,26,katz,99.79,2100,7.0,0.0810954632723319,0.0,0.0,3.75,0.1735,0.016596336891013
lfr10k,hope,28,katz,98.3,2100,6.5,0.0777981916282117,0.0,0.0,3.75,0.1714999999999999,0.0165203556317653
lfr10k,hope,30,katz,99.79,2100,7.0,0.0731554189927799,0.0,0.0,3.75,0.1684999999999999,0.0164048458145756
lfr10k,hope,32,katz,98.6,2100,7.25,0.0682489686286381,0.0,0.0,3.5,0.165,0.016267704816599
lfr10k,hope,2,katz,90.22,2200,6.0,0.1499089702464686,0.0,0.0,3.0,0.1885,0.0171411917380326
lfr10k,hope,4,katz,101.23,2200,7.25,0.1429696587383677,0.0,0.0,3.25,0.1879999999999999,0.0171237158584227
lfr10k,hope,6,katz,101.22,2200,7.75,0.1354105695209195,0.0,0.0,4.25,0.185,0.017017891173703
lfr10k,hope,8,katz,99.16,2200,6.75,0.1299336361978759,0.0,0.0,3.75,0.183,0.0169464075485042
lfr10k,hope,10,katz,96.02,2200,6.25,0.1235879557200775,0.0,0.0,4.25,0.1815,0.0168922978365881
lfr10k,hope,12,katz,101.68,2200,6.75,0.1184654665199579,0.0,0.0,3.25,0.176,0.0166901797234182
lfr10k,hope,14,katz,101.38,2200,7.0,0.1116395486728386,0.0,0.0,3.25,0.1765,0.0167087988257684
lfr10k,hope,16,katz,102.72,2200,6.5,0.1065622999052311,0.0,0.0,3.5,0.178,0.0167643601965598
lfr10k,hope,18,katz,101.99,2200,7.0,0.1004365242556783,0.0,0.0,2.75,0.178,0.0167643601965598
lfr10k,hope,20,katz,102.72,2200,7.0,0.0964726009459933,0.0,0.0,4.5,0.178,0.0167643601965598
lfr10k,hope,22,katz,102.88,2200,6.75,0.0918259153526192,0.0,0.0,3.25,0.178,0.0167643601965598
lfr10k,hope,24,katz,106.74,2200,7.0,0.086176985069011,0.0,0.0,3.75,0.1725,0.0165584478439254
lfr10k,hope,26,katz,101.87,2200,7.0,0.0810836008101826,0.0,0.0,3.75,0.1725,0.0165584478439254
lfr10k,hope,28,katz,98.78,2200,6.5,0.07779880366164,0.0,0.0,3.75,0.172,0.0165394272210376
lfr10k,hope,30,katz,108.75,2200,7.0,0.0731513943782054,0.0,0.0,3.75,0.168,0.0163854124391179
lfr10k,hope,32,katz,104.6,2200,7.25,0.0682473651670447,0.0,0.0,3.5,0.165,0.016267704816599
lfr10k,hope,2,katz,97.88,2300,6.0,0.1499072125956312,0.0,0.0,3.0,0.1885,0.0171411917380326
lfr10k,hope,4,katz,104.59,2300,7.25,0.1429667047095775,0.0,0.0,3.25,0.1879999999999999,0.0171237158584227
lfr10k,hope,6,katz,108.43,2300,7.75,0.1354070807544329,0.0,0.0,4.25,0.185,0.017017891173703
lfr10k,hope,8,katz,103.43,2300,6.75,0.1299333714844334,0.0,0.0,3.75,0.183,0.0169464075485042
lfr10k,hope,10,katz,102.32,2300,6.25,0.1235844968099604,0.0,0.0,4.25,0.182,0.0169103820418108
lfr10k,hope,12,katz,104.72,2300,6.75,0.1184687049888944,0.0,0.0,3.25,0.1765,0.0167087988257684
lfr10k,hope,14,katz,104.76,2300,7.0,0.1116407814909066,0.0,0.0,3.25,0.1765,0.0167087988257684
lfr10k,hope,16,katz,102.59,2300,6.5,0.1065639714663347,0.0,0.0,3.5,0.1785,0.0167827825523659
lfr10k,hope,18,katz,107.78,2300,7.0,0.1004344180855258,0.0,0.0,2.75,0.1785,0.0167827825523659
lfr10k,hope,20,katz,109.18,2300,7.0,0.0964600590797605,0.0,0.0,3.25,0.1785,0.0167827825523659
lfr10k,hope,22,katz,105.31,2300,6.75,0.0918209984612884,0.0,0.0,3.5,0.1775,0.0167458888984729
lfr10k,hope,24,katz,105.51,2300,7.0,0.0861730758414855,0.0,0.0,3.75,0.1725,0.0165584478439254
lfr10k,hope,26,katz,107.3,2300,7.0,0.0810814232792005,0.0,0.0,3.75,0.173,0.0165774176758625
lfr10k,hope,28,katz,107.23,2300,6.5,0.0777904449495992,0.0,0.0,3.75,0.172,0.0165394272210376
lfr10k,hope,30,katz,108.95,2300,7.0,0.073152563435837,0.0,0.0,3.75,0.1674999999999999,0.0163659266465421
lfr10k,hope,32,katz,108.78,2300,7.25,0.0682433533339689,0.0,0.0,3.5,0.165,0.016267704816599
lfr10k,hope,2,katz,108.47,2400,6.0,0.1499053455286034,0.0,0.0,3.0,0.1885,0.0171411917380326
lfr10k,hope,4,katz,107.07,2400,7.25,0.1429645354012754,0.0,0.0,3.25,0.1885,0.0171411917380326
lfr10k,hope,6,katz,119.57,2400,7.75,0.1354019410329178,0.0,0.0,4.25,0.185,0.017017891173703
lfr10k,hope,8,katz,102.57,2400,6.75,0.1299285400973023,0.0,0.0,3.75,0.183,0.0169464075485042
lfr10k,hope,10,katz,109.91,2400,6.25,0.1235839452151264,0.0,0.0,3.25,0.182,0.0169103820418108
lfr10k,hope,12,katz,113.24,2400,6.75,0.1184652050716964,0.0,0.0,3.25,0.1765,0.0167087988257684
lfr10k,hope,14,katz,115.38,2400,7.0,0.1116422565350759,0.0,0.0,3.25,0.1765,0.0167087988257684
lfr10k,hope,16,katz,105.0,2400,6.5,0.1065569237149124,0.0,0.0,3.25,0.179,0.016801156126886
lfr10k,hope,18,katz,109.93,2400,7.0,0.1004225853713465,0.0,0.0,2.75,0.179,0.016801156126886
lfr10k,hope,20,katz,108.59,2400,7.0,0.0964661020988351,0.0,0.0,3.25,0.1785,0.0167827825523659
lfr10k,hope,22,katz,111.08,2400,6.75,0.0918232146745892,0.0,0.0,3.25,0.178,0.0167643601965598
lfr10k,hope,24,katz,111.93,2400,7.0,0.0861736226448779,0.0,0.0,3.75,0.172,0.0165394272210376
lfr10k,hope,26,katz,112.19,2400,7.0,0.0810750875431312,0.0,0.0,3.75,0.173,0.0165774176758625
lfr10k,hope,28,katz,106.63,2400,6.5,0.0777842158879913,0.0,0.0,3.75,0.172,0.0165394272210376
lfr10k,hope,30,katz,111.3,2400,7.0,0.0731495570666086,0.0,0.0,3.75,0.168,0.0163854124391179
lfr10k,hope,32,katz,115.1,2400,7.25,0.0682388960596637,0.0,0.0,3.5,0.165,0.016267704816599
lfr10k,hope,2,katz,103.98,2500,6.0,0.1499044421781496,0.0,0.0,3.0,0.1885,0.0171411917380326
lfr10k,hope,4,katz,113.68,2500,7.25,0.1429627345223315,0.0,0.0,3.75,0.1879999999999999,0.0171237158584227
lfr10k,hope,6,katz,114.08,2500,7.75,0.1354008373528608,0.0,0.0,3.5,0.185,0.017017891173703
lfr10k,hope,8,katz,111.0,2500,6.75,0.1299217505678899,0.0,0.0,3.75,0.1835,0.0169643491534452
lfr10k,hope,10,katz,108.67,2500,6.25,0.1235801294301199,0.0,0.0,3.25,0.182,0.0169103820418108
lfr10k,hope,12,katz,109.29,2500,6.75,0.1184667629788513,0.0,0.0,3.25,0.1765,0.0167087988257684
lfr10k,hope,14,katz,112.44,2500,7.0,0.1116466987955009,0.0,0.0,2.5,0.177,0.0167273684959709
lfr10k,hope,16,katz,113.04,2500,6.5,0.1065579430400554,0.0,0.0,3.25,0.1795,0.0168194810799857
lfr10k,hope,18,katz,118.49,2500,7.0,0.1004250407583255,0.0,0.0,2.75,0.179,0.016801156126886
lfr10k,hope,20,katz,113.42,2500,7.0,0.0964667165149075,0.0,0.0,3.25,0.178,0.0167643601965598
lfr10k,hope,22,katz,114.09,2500,6.75,0.0918237506647721,0.0,0.0,3.25,0.178,0.0167643601965598
lfr10k,hope,24,katz,114.17,2500,7.0,0.0861734709648054,0.0,0.0,3.75,0.172,0.0165394272210376
lfr10k,hope,26,katz,113.4,2500,7.0,0.0810790722563361,0.0,0.0,3.75,0.173,0.0165774176758625
lfr10k,hope,28,katz,118.1,2500,6.75,0.0777846933467992,0.0,0.0,3.75,0.172,0.0165394272210376
lfr10k,hope,30,katz,113.87,2500,7.0,0.073143613642445,0.0,0.0,3.75,0.1674999999999999,0.0163659266465421
lfr10k,hope,32,katz,119.52,2500,7.25,0.0682320930208223,0.0,0.0,3.5,0.165,0.016267704816599
lfr10k,hope,2,katz,105.99,2600,6.0,0.1499023050341577,0.0,0.0,3.0,0.1885,0.0171411917380326
lfr10k,hope,4,katz,119.54,2600,7.25,0.1429626766604638,0.0,0.0,3.75,0.1879999999999999,0.0171237158584227
lfr10k,hope,6,katz,120.17,2600,7.75,0.1354003135638708,0.0,0.0,3.5,0.185,0.017017891173703
lfr10k,hope,8,katz,117.01,2600,6.75,0.1299199810992838,0.0,0.0,3.75,0.1835,0.0169643491534452
lfr10k,hope,10,katz,113.83,2600,6.25,0.1235736166425169,0.0,0.0,3.25,0.182,0.0169103820418108
lfr10k,hope,12,katz,114.07,2600,6.75,0.1184699807651996,0.0,0.0,3.25,0.1765,0.0167087988257684
lfr10k,hope,14,katz,118.22,2600,7.0,0.1116486470340138,0.0,0.0,2.5,0.1765,0.0167087988257684
lfr10k,hope,16,katz,115.21,2600,6.5,0.1065604349495848,0.0,0.0,3.25,0.18,0.0168377575704129
lfr10k,hope,18,katz,118.51,2600,7.0,0.1004211480197508,0.0,0.0,2.75,0.179,0.016801156126886
lfr10k,hope,20,katz,131.25,2600,7.0,0.0964731250211989,0.0,0.0,4.5,0.177,0.0167273684959709
lfr10k,hope,22,katz,125.81,2600,6.75,0.0918253160834876,0.0,0.0,3.25,0.178,0.0167643601965598
lfr10k,hope,24,katz,118.57,2600,7.0,0.0861733771268136,0.0,0.0,3.75,0.1725,0.0165584478439254
lfr10k,hope,26,katz,123.77,2600,7.0,0.081081121065429,0.0,0.0,3.75,0.173,0.0165774176758625
lfr10k,hope,28,katz,117.13,2600,6.75,0.0777854367368335,0.0,0.0,3.75,0.172,0.0165394272210376
lfr10k,hope,30,katz,123.6,2600,7.0,0.073147369593635,0.0,0.0,3.75,0.1674999999999999,0.0163659266465421
lfr10k,hope,32,katz,131.32,2600,7.25,0.0682325176752874,0.0,0.0,3.5,0.165,0.016267704816599
lfr10k,hope,2,katz,112.64,2700,6.0,0.1499015557187004,0.0,0.0,3.0,0.1885,0.0171411917380326
lfr10k,hope,4,katz,120.22,2700,7.25,0.1429624191639191,0.0,0.0,3.75,0.1879999999999999,0.0171237158584227
lfr10k,hope,6,katz,125.54,2700,7.75,0.1354003230411153,0.0,0.0,3.5,0.185,0.017017891173703
lfr10k,hope,8,katz,119.99,2700,6.75,0.1299190474433793,0.0,0.0,3.75,0.184,0.0169822435266957
lfr10k,hope,10,katz,121.18,2700,6.25,0.1235724692841195,0.0,0.0,4.25,0.182,0.0169103820418108
lfr10k,hope,12,katz,121.55,2700,6.75,0.1184696562934017,0.0,0.0,3.25,0.1765,0.0167087988257684
lfr10k,hope,14,katz,124.03,2700,7.0,0.1116482623896233,0.0,0.0,2.5,0.1765,0.0167087988257684
lfr10k,hope,16,katz,116.08,2700,6.5,0.1065632600259489,0.0,0.0,3.25,0.18,0.0168377575704129
lfr10k,hope,18,katz,130.55,2700,7.0,0.1004222914578384,0.0,0.0,3.25,0.178,0.0167643601965598
lfr10k,hope,20,katz,123.17,2700,7.0,0.0964715835622426,0.0,0.0,2.5,0.178,0.0167643601965598
lfr10k,hope,22,katz,122.18,2700,6.75,0.0918289711674479,0.0,0.0,3.25,0.1785,0.0167827825523659
lfr10k,hope,24,katz,123.83,2700,7.0,0.0861762675147935,0.0,0.0,3.75,0.1725,0.0165584478439254
lfr10k,hope,26,katz,125.06,2700,7.0,0.0810822169213794,0.0,0.0,3.75,0.173,0.0165774176758625
lfr10k,hope,28,katz,123.46,2700,6.75,0.0777843159706424,0.0,0.0,3.75,0.1725,0.0165584478439254
lfr10k,hope,30,katz,126.69,2700,7.0,0.0731513314997813,0.0,0.0,3.75,0.1674999999999999,0.0163659266465421
lfr10k,hope,32,katz,129.9,2700,7.25,0.0682371580252498,0.0,0.0,3.5,0.165,0.016267704816599
lfr10k,hope,2,katz,115.43,2800,6.0,0.1499005976273517,0.0,0.0,3.0,0.1885,0.0171411917380326
lfr10k,hope,4,katz,126.61,2800,7.25,0.1429572890303725,0.0,0.0,3.75,0.1879999999999999,0.0171237158584227
lfr10k,hope,6,katz,133.79,2800,7.75,0.1354011250731117,0.0,0.0,3.5,0.185,0.017017891173703
lfr10k,hope,8,katz,120.71,2800,6.75,0.1299199176717086,0.0,0.0,3.75,0.184,0.0169822435266957
lfr10k,hope,10,katz,130.11,2800,6.25,0.123568806958999,0.0,0.0,4.25,0.182,0.0169103820418108
lfr10k,hope,12,katz,124.67,2800,6.75,0.118470542777325,0.0,0.0,3.25,0.1765,0.0167087988257684
lfr10k,hope,14,katz,128.49,2800,7.0,0.1116486964968816,0.0,0.0,3.25,0.1765,0.0167087988257684
lfr10k,hope,16,katz,121.93,2800,6.5,0.1065638990909909,0.0,0.0,3.5,0.18,0.0168377575704129
lfr10k,hope,18,katz,125.62,2800,7.0,0.100423819120983,0.0,0.0,3.25,0.178,0.0167643601965598
lfr10k,hope,20,katz,127.82,2800,7.0,0.0964699937254504,0.0,0.0,2.5,0.178,0.0167643601965598
lfr10k,hope,22,katz,126.17,2800,6.75,0.0918294448799751,0.0,0.0,2.75,0.1785,0.0167827825523659
lfr10k,hope,24,katz,134.09,2800,7.0,0.0861764274687696,0.0,0.0,3.75,0.1725,0.0165584478439254
lfr10k,hope,26,katz,131.76,2800,7.0,0.0810834558326744,0.0,0.0,3.75,0.173,0.0165774176758625
lfr10k,hope,28,katz,135.67,2800,6.75,0.0777863959569382,0.0,0.0,3.75,0.172,0.0165394272210376
lfr10k,hope,30,katz,135.08,2800,7.0,0.0731578036400275,0.0,0.0,3.75,0.1674999999999999,0.0163659266465421
lfr10k,hope,32,katz,140.99,2800,7.25,0.0682429028313932,0.0,0.0,3.5,0.165,0.016267704816599
lfr10k,hope,2,katz,126.24,2900,6.0,0.149899925241922,0.0,0.0,3.0,0.1885,0.0171411917380326
lfr10k,hope,4,katz,134.57,2900,7.25,0.142956825094074,0.0,0.0,3.75,0.1879999999999999,0.0171237158584227
lfr10k,hope,6,katz,139.4,2900,7.75,0.1354023117432375,0.0,0.0,3.5,0.1855,0.0170356447427151
lfr10k,hope,8,katz,139.53,2900,6.75,0.1299207917783768,0.0,0.0,3.75,0.184,0.0169822435266957
lfr10k,hope,10,katz,127.4,2900,6.25,0.1235664863716497,0.0,0.0,4.25,0.182,0.0169103820418108
lfr10k,hope,12,katz,134.71,2900,6.75,0.1184704780934701,0.0,0.0,3.25,0.176,0.0166901797234182
lfr10k,hope,14,katz,133.1,2900,7.0,0.111646206432253,0.0,0.0,3.25,0.1765,0.0167087988257684
lfr10k,hope,16,katz,128.84,2900,6.5,0.1065653885859176,0.0,0.0,3.5,0.18,0.0168377575704129
lfr10k,hope,18,katz,138.0,2900,7.0,0.1004223738564342,0.0,0.0,2.5,0.1785,0.0167827825523659
lfr10k,hope,20,katz,135.59,2900,7.0,0.0964711442100517,0.0,0.0,2.5,0.178,0.0167643601965598
lfr10k,hope,22,katz,135.97,2900,6.75,0.0918303629437823,0.0,0.0,2.75,0.1785,0.0167827825523659
lfr10k,hope,24,katz,137.82,2900,7.0,0.0861752381386635,0.0,0.0,3.75,0.173,0.0165774176758625
lfr10k,hope,26,katz,133.17,2900,7.0,0.0810845592968371,0.0,0.0,3.75,0.173,0.0165774176758625
lfr10k,hope,28,katz,141.71,2900,6.75,0.0777868766841704,0.0,0.0,3.75,0.1725,0.0165584478439254
lfr10k,hope,30,katz,137.79,2900,7.0,0.0731606134693891,0.0,0.0,3.75,0.167,0.0163463882493962
lfr10k,hope,32,katz,136.33,2900,7.25,0.0682431088198928,0.0,0.0,3.5,0.165,0.016267704816599
lfr10k,hope,2,katz,53.29,300,5.75,0.1499991986807906,0.0,0.0,3.0,0.1885,0.0171411917380326
lfr10k,hope,4,katz,48.94,300,7.0,0.143201035867532,0.0,0.0,3.25,0.1879999999999999,0.0171237158584227
lfr10k,hope,6,katz,49.66,300,7.25,0.135815542222042,0.0,0.0,3.75,0.1845,0.0170000908174044
lfr10k,hope,8,katz,49.23,300,6.25,0.1304731015689947,0.0,0.0,4.0,0.1815,0.0168922978365881
lfr10k,hope,10,katz,48.97,300,6.0,0.124329356715944,0.0,0.0,3.0,0.1805,0.0168559857558079
lfr10k,hope,12,katz,51.99,300,6.5,0.1192706896690746,0.0,0.0,3.0,0.179,0.016801156126886
lfr10k,hope,14,katz,50.21,300,6.5,0.1125953223669328,0.0,0.0,3.75,0.177,0.0167273684959709
lfr10k,hope,16,katz,50.95,300,6.25,0.1076320369535102,0.0,0.0,3.0,0.18,0.0168377575704129
lfr10k,hope,18,katz,49.78,300,6.5,0.1015969935609946,0.0,0.0,3.5,0.178,0.0167643601965598
lfr10k,hope,20,katz,50.7,300,6.75,0.0976609012887647,0.0,0.0,3.0,0.1795,0.0168194810799857
lfr10k,hope,22,katz,53.0,300,6.25,0.0932255389033032,0.0,0.0,2.5,0.1785,0.0167827825523659
lfr10k,hope,24,katz,52.12,300,6.5,0.0876318311554059,0.0,0.0,2.75,0.175,0.0166527925586071
lfr10k,hope,26,katz,53.44,300,6.5,0.082730782227581,0.0,0.0,2.5,0.1745,0.0166340241613387
lfr10k,hope,28,katz,52.58,300,6.25,0.0795455029581422,0.0,0.0,3.75,0.172,0.0165394272210376
lfr10k,hope,30,katz,53.75,300,6.5,0.0748899545474114,0.0,0.0,3.75,0.169,0.0164242269589774
lfr10k,hope,32,katz,52.87,300,6.75,0.0700406448375298,0.0,0.0,3.75,0.1654999999999999,0.0162874555348587
lfr10k,hope,2,katz,124.39,3000,6.0,0.1498985642628702,0.0,0.0,3.0,0.1885,0.0171411917380326
lfr10k,hope,4,katz,137.77,3000,7.25,0.142955958760963,0.0,0.0,3.75,0.1879999999999999,0.0171237158584227
lfr10k,hope,6,katz,148.75,3000,7.75,0.1354011221576194,0.0,0.0,3.5,0.1855,0.0170356447427151
lfr10k,hope,8,katz,130.59,3000,6.75,0.1299219981889673,0.0,0.0,3.75,0.184,0.0169822435266957
lfr10k,hope,10,katz,127.67,3000,6.25,0.1235672049692737,0.0,0.0,3.25,0.1825,0.0169284185616967
lfr10k,hope,12,katz,141.29,3000,6.75,0.1184721562726716,0.0,0.0,3.25,0.176,0.0166901797234182
lfr10k,hope,14,katz,144.53,3000,7.0,0.1116429516699097,0.0,0.0,2.5,0.177,0.0167273684959709
lfr10k,hope,16,katz,133.75,3000,6.5,0.1065685210137022,0.0,0.0,3.5,0.18,0.0168377575704129
lfr10k,hope,18,katz,140.95,3000,7.0,0.1004230218274036,0.0,0.0,2.5,0.1785,0.0167827825523659
lfr10k,hope,20,katz,142.6,3000,7.0,0.096469185040339,0.0,0.0,2.5,0.178,0.0167643601965598
lfr10k,hope,22,katz,141.26,3000,6.75,0.0918298272268924,0.0,0.0,2.5,0.1775,0.0167458888984729
lfr10k,hope,24,katz,142.81,3000,7.0,0.0861713271502453,0.0,0.0,3.75,0.173,0.0165774176758625
lfr10k,hope,26,katz,144.17,3000,7.0,0.0810828231535107,0.0,0.0,3.75,0.173,0.0165774176758625
lfr10k,hope,28,katz,144.39,3000,6.75,0.0777859074755039,0.0,0.0,3.75,0.173,0.0165774176758625
