graph,emb,dim,param,exec_time,landmarks,model,clusters,iter,ami,apr
lfr10k,n2v,24,0.11,2.29,-1,kmeans,54,2,0.9891092522955478,0.9742813158905832
lfr10k,n2v,24,0.11,2.09,-1,kmeans,54,3,0.9822155137070844,0.9342577588540876
lfr10k,n2v,24,0.11,2.18,-1,kmeans,54,4,0.9823718763790278,0.9432310859265758
lfr10k,n2v,24,0.11,2.24,-1,kmeans,54,5,0.9829338662792876,0.950048794738754
lfr10k,n2v,24,0.11,2.18,-1,kmeans,54,6,0.9894213532564704,0.9808605002335516
lfr10k,n2v,24,0.11,2.18,-1,kmeans,54,7,0.9837883573332638,0.9385779354075124
lfr10k,n2v,24,0.11,2.19,-1,kmeans,54,8,0.9926148180091866,0.9824862396189208
lfr10k,n2v,24,0.11,2.22,-1,kmeans,54,9,0.983420818466182,0.9458528388363386
lfr10k,n2v,24,0.11,2.13,-1,kmeans,54,10,0.9872450604621322,0.9596106952370732
lfr10k,n2v,24,0.11,2.24,-1,kmeans,54,11,0.993365785952732,0.9766392547502962
lfr10k,n2v,24,0.11,2.12,-1,kmeans,54,12,0.9860712799852034,0.9571094755647876
lfr10k,n2v,24,0.11,2.12,-1,kmeans,54,13,0.9912725248612452,0.9752482478200826
lfr10k,n2v,24,0.11,2.18,-1,kmeans,54,14,0.9917793328760338,0.9833468692340313
lfr10k,n2v,24,0.11,2.12,-1,kmeans,54,15,0.9813996473028684,0.9372305163493356
lfr10k,n2v,24,0.11,2.24,-1,kmeans,54,16,0.9868799486936002,0.9591910919884572
lfr10k,n2v,24,0.11,2.32,-1,kmeans,54,17,0.9861985632059204,0.9565609789695187
lfr10k,n2v,24,0.11,2.04,-1,kmeans,54,18,0.9918250882839136,0.9775245073618204
lfr10k,n2v,24,0.11,2.09,-1,kmeans,54,19,0.9823874122935384,0.9427377483841892
lfr10k,n2v,26,0.11,2.31,-1,kmeans,54,0,0.9795762408858376,0.9249389054463708
lfr10k,n2v,26,0.11,2.33,-1,kmeans,54,1,0.9839466838617684,0.953654206562096
lfr10k,n2v,26,0.11,2.19,-1,kmeans,54,2,0.9883856057935302,0.9700874387314388
lfr10k,n2v,26,0.11,2.19,-1,kmeans,54,3,0.988157592292961,0.96434559089119
lfr10k,n2v,26,0.11,2.21,-1,kmeans,54,4,0.987916304347708,0.9732117373111752
lfr10k,n2v,26,0.11,2.14,-1,kmeans,54,5,0.9806621509644668,0.9298055216469834
lfr10k,n2v,26,0.11,2.13,-1,kmeans,54,6,0.9872734379442558,0.9657123856273552
lfr10k,n2v,26,0.11,2.27,-1,kmeans,54,7,0.9835094337222036,0.94516785241583
lfr10k,n2v,26,0.11,1.92,-1,kmeans,54,8,0.9870707516949404,0.95969283630987
lfr10k,n2v,26,0.11,2.07,-1,kmeans,54,9,0.987854942187727,0.9663843825918754
lfr10k,n2v,26,0.11,2.15,-1,kmeans,54,10,0.9863067685753724,0.9546970191807228
lfr10k,n2v,26,0.11,2.26,-1,kmeans,54,11,0.982829142976892,0.9410392457539136
lfr10k,n2v,26,0.11,2.08,-1,kmeans,54,12,0.9841318335949196,0.952791146346976
lfr10k,n2v,26,0.11,2.09,-1,kmeans,54,13,0.9859736614781625,0.954191561203262
lfr10k,n2v,26,0.11,2.11,-1,kmeans,54,14,0.9870105957403874,0.9644098890283518
lfr10k,n2v,26,0.11,1.98,-1,kmeans,54,15,0.9920401006831806,0.9888630936926291
lfr10k,n2v,26,0.11,2.16,-1,kmeans,54,16,0.9903016653604584,0.9857187352597304
lfr10k,n2v,26,0.11,2.07,-1,kmeans,54,17,0.9888426798255178,0.9632769927128824
lfr10k,n2v,26,0.11,2.11,-1,kmeans,54,18,0.9902969971576252,0.9827263269365164
lfr10k,n2v,26,0.11,2.04,-1,kmeans,54,19,0.9838890599910048,0.9550031921681374
lfr10k,n2v,28,0.11,2.11,-1,kmeans,54,0,0.986443177085532,0.958252240362454
lfr10k,n2v,28,0.11,2.16,-1,kmeans,54,1,0.9885153842041156,0.963895002839278
lfr10k,n2v,28,0.11,2.25,-1,kmeans,54,2,0.99099262170535,0.9811467840169132
lfr10k,n2v,28,0.11,1.99,-1,kmeans,54,3,0.9923135208941576,0.9814133641767578
lfr10k,n2v,28,0.11,2.06,-1,kmeans,54,4,0.9872256412089646,0.9633637948948048
lfr10k,n2v,28,0.11,2.03,-1,kmeans,54,5,0.9942143757534568,0.9893573457898956
lfr10k,n2v,28,0.11,2.14,-1,kmeans,54,6,0.9931627406635,0.9831916178400122
lfr10k,n2v,28,0.11,2.16,-1,kmeans,54,7,0.9893840966545612,0.958167337944488
lfr10k,n2v,28,0.11,2.1,-1,kmeans,54,8,0.9931903536600006,0.9779292084512826
lfr10k,n2v,28,0.11,2.18,-1,kmeans,54,9,0.9927573638574348,0.9822984710913344
lfr10k,n2v,28,0.11,2.15,-1,kmeans,54,10,0.992934242330752,0.9825602782192692
lfr10k,n2v,28,0.11,2.24,-1,kmeans,54,11,0.9892755310565602,0.9758108966121748
lfr10k,n2v,28,0.11,2.11,-1,kmeans,54,12,0.9930082188855344,0.9790070293248354
lfr10k,n2v,28,0.11,2.11,-1,kmeans,54,13,0.9890217060952484,0.9618870110687816
lfr10k,n2v,28,0.11,2.14,-1,kmeans,54,14,0.9936195833292774,0.9897453023324352
lfr10k,n2v,28,0.11,2.21,-1,kmeans,54,15,0.9916522603792394,0.9725114585922532
lfr10k,n2v,28,0.11,2.05,-1,kmeans,54,16,0.9896832687631828,0.9629655940410624
lfr10k,n2v,28,0.11,2.21,-1,kmeans,54,17,0.9878176170286072,0.9680429530151896
lfr10k,n2v,28,0.11,2.16,-1,kmeans,54,18,0.991479291225044,0.9736218034643528
lfr10k,n2v,28,0.11,2.15,-1,kmeans,54,19,0.993996355375816,0.9915519875889316
lfr10k,n2v,30,0.11,2.18,-1,kmeans,54,0,0.9854906907792792,0.94818956572749
lfr10k,n2v,30,0.11,2.07,-1,kmeans,54,1,0.9857301929193892,0.949258376134021
lfr10k,n2v,30,0.11,2.13,-1,kmeans,54,2,0.9889903834694252,0.9558690675819002
lfr10k,n2v,30,0.11,2.05,-1,kmeans,54,3,0.9888920184425778,0.963138270789649
lfr10k,n2v,30,0.11,2.04,-1,kmeans,54,4,0.9927541580979208,0.9817980770891266
lfr10k,n2v,30,0.11,2.12,-1,kmeans,54,5,0.988986909788614,0.9542534408676971
lfr10k,n2v,30,0.11,2.12,-1,kmeans,54,6,0.9836465212100994,0.9462711334755028
lfr10k,n2v,30,0.11,2.18,-1,kmeans,54,7,0.9881884227260068,0.9657044979756872
lfr10k,n2v,30,0.11,2.12,-1,kmeans,54,8,0.992278785900888,0.9799180700289672
lfr10k,n2v,30,0.11,2.17,-1,kmeans,54,9,0.988710321676562,0.9710121123897963
lfr10k,n2v,30,0.11,2.26,-1,kmeans,54,10,0.9911178373018534,0.9705754031746352
lfr10k,n2v,30,0.11,2.01,-1,kmeans,54,11,0.9916475109954443,0.9755649242822724
lfr10k,n2v,30,0.11,2.31,-1,kmeans,54,12,0.9902628126017836,0.9785587213047688
lfr10k,n2v,30,0.11,2.13,-1,kmeans,54,13,0.9952417897544904,0.9934339400953762
lfr10k,n2v,30,0.11,2.19,-1,kmeans,54,14,0.9927058582446744,0.981693571779841
lfr10k,n2v,30,0.11,2.33,-1,kmeans,54,15,0.9907036809230192,0.9709437716914644
lfr10k,n2v,30,0.11,2.13,-1,kmeans,54,16,0.9926262109439308,0.9805188183462952
lfr10k,n2v,30,0.11,2.13,-1,kmeans,54,17,0.989074904131437,0.9685816404285776
lfr10k,n2v,30,0.11,2.16,-1,kmeans,54,18,0.9895447990477227,0.9766120921146044
lfr10k,n2v,30,0.11,2.12,-1,kmeans,54,19,0.9898151645763044,0.9645070550734518
lfr10k,n2v,32,0.11,1.95,-1,kmeans,54,0,0.991906263999642,0.977867220427004
lfr10k,n2v,32,0.11,2.24,-1,kmeans,54,1,0.9936663198373364,0.9806468315356572
lfr10k,n2v,32,0.11,2.14,-1,kmeans,54,2,0.992744250703966,0.9816662284454404
lfr10k,n2v,32,0.11,2.2,-1,kmeans,54,3,0.9941277928653608,0.9912423340610896
lfr10k,n2v,32,0.11,2.26,-1,kmeans,54,4,0.9888803028485466,0.9728529483314904
lfr10k,n2v,32,0.11,2.12,-1,kmeans,54,5,0.992940957871551,0.983755154475809
lfr10k,n2v,32,0.11,2.0,-1,kmeans,54,6,1.0,1.0
lfr10k,n2v,32,0.11,2.12,-1,kmeans,54,7,0.9925364831376836,0.9861482656995986
lfr10k,n2v,32,0.11,2.11,-1,kmeans,54,8,0.9906128159758631,0.975843949531298
lfr10k,n2v,32,0.11,2.15,-1,kmeans,54,9,0.9974440204268896,0.99702700321794
lfr10k,n2v,32,0.11,2.25,-1,kmeans,54,10,0.990479037651006,0.983280812296216
lfr10k,n2v,32,0.11,1.98,-1,kmeans,54,11,0.9906159903776948,0.9800509764267642
lfr10k,n2v,32,0.11,2.04,-1,kmeans,54,12,0.9865307242429228,0.9584905776843904
lfr10k,n2v,32,0.11,2.21,-1,kmeans,54,13,0.9914328630833504,0.98277394173707
lfr10k,n2v,32,0.11,2.09,-1,kmeans,54,14,0.9956055144250736,0.9928721485276176
lfr10k,n2v,32,0.11,2.18,-1,kmeans,54,15,0.9930037502363313,0.9811320831914456
lfr10k,n2v,32,0.11,2.23,-1,kmeans,54,16,0.9874928715682072,0.960044804071542
lfr10k,n2v,32,0.11,2.11,-1,kmeans,54,17,0.9882205690676226,0.968174892786748
lfr10k,n2v,32,0.11,2.13,-1,kmeans,54,18,0.9930173274643128,0.9894204071428448
lfr10k,n2v,32,0.11,2.09,-1,kmeans,54,19,0.9873606121943111,0.955802623180503
lfr10k,n2v,2,1,0.98,-1,kmeans,54,0,0.3852714802941834,0.1052207544971528
lfr10k,n2v,2,1,1.19,-1,kmeans,54,1,0.3835646696505458,0.1028085115541961
lfr10k,n2v,2,1,1.02,-1,kmeans,54,2,0.3858482001344029,0.1070902974557018
lfr10k,n2v,2,1,0.98,-1,kmeans,54,3,0.3844344633574077,0.1040031291390653
lfr10k,n2v,2,1,1.1,-1,kmeans,54,4,0.383247073569359,0.1009269752069324
lfr10k,n2v,2,1,0.82,-1,kmeans,54,5,0.3831137557923151,0.1011529684897198
lfr10k,n2v,2,1,1.08,-1,kmeans,54,6,0.3848591424504395,0.1034302789168352
lfr10k,n2v,2,1,1.1,-1,kmeans,54,7,0.3832152563277702,0.105731478732868
lfr10k,n2v,2,1,0.99,-1,kmeans,54,8,0.3842590469661103,0.1027014346688878
lfr10k,n2v,2,1,1.12,-1,kmeans,54,9,0.384615146903118,0.1039981423661309
lfr10k,n2v,2,1,1.01,-1,kmeans,54,10,0.384478975866753,0.1038227636526991
lfr10k,n2v,2,1,0.89,-1,kmeans,54,11,0.3825924333121294,0.1026865289137356
lfr10k,n2v,2,1,1.14,-1,kmeans,54,12,0.383726626379216,0.1020852393696924
lfr10k,n2v,2,1,0.86,-1,kmeans,54,13,0.3851894837749096,0.1067921977202567
lfr10k,n2v,2,1,0.88,-1,kmeans,54,14,0.3840030659819312,0.1038424052644558
lfr10k,n2v,2,1,1.09,-1,kmeans,54,15,0.3829969231360797,0.1027590898930745
lfr10k,n2v,2,1,0.87,-1,kmeans,54,16,0.3837910803458961,0.1042541065792275
lfr10k,n2v,2,1,1.03,-1,kmeans,54,17,0.3835040117926782,0.1024891510593893
lfr10k,n2v,2,1,1.19,-1,kmeans,54,18,0.3832162254022574,0.1058299703054699
lfr10k,n2v,2,1,0.94,-1,kmeans,54,19,0.3848382811078615,0.1036292076730428
lfr10k,n2v,4,1,2.07,-1,kmeans,54,0,0.8266622554922685,0.6712129459532936
lfr10k,n2v,4,1,1.75,-1,kmeans,54,1,0.8209189483581532,0.6460446816316331
lfr10k,n2v,4,1,2.39,-1,kmeans,54,2,0.8272794586671554,0.682208997937905
lfr10k,n2v,4,1,2.05,-1,kmeans,54,3,0.8234254327891968,0.6667016312660724
lfr10k,n2v,4,1,1.84,-1,kmeans,54,4,0.8191386848564735,0.6478446464433983
lfr10k,n2v,4,1,1.98,-1,kmeans,54,5,0.8197417985693072,0.6595747200947949
lfr10k,n2v,4,1,2.1,-1,kmeans,54,6,0.8264541626791938,0.6812479192805938
lfr10k,n2v,4,1,2.08,-1,kmeans,54,7,0.8212933855973447,0.6442188038579924
lfr10k,n2v,4,1,1.92,-1,kmeans,54,8,0.8272286399070878,0.6769214639722815
lfr10k,n2v,4,1,2.1,-1,kmeans,54,9,0.8199985191320488,0.6553112319946912
lfr10k,n2v,4,1,1.92,-1,kmeans,54,10,0.8164809436188624,0.6410559789102256
lfr10k,n2v,4,1,1.97,-1,kmeans,54,11,0.8198805285365861,0.6695373694585869
lfr10k,n2v,4,1,2.2,-1,kmeans,54,12,0.8204815545138842,0.6565142653532404
lfr10k,n2v,4,1,2.0,-1,kmeans,54,13,0.8170320364725944,0.6567067121175711
lfr10k,n2v,4,1,2.04,-1,kmeans,54,14,0.8183367482893883,0.6501421046502723
lfr10k,n2v,4,1,1.96,-1,kmeans,54,15,0.8177373336586922,0.6363630825036425
lfr10k,n2v,4,1,1.9,-1,kmeans,54,16,0.8224876363496046,0.6638975389711453
lfr10k,n2v,4,1,1.83,-1,kmeans,54,17,0.8230380898473343,0.6488450392802028
lfr10k,n2v,4,1,1.98,-1,kmeans,54,18,0.8222647098018745,0.6526479474077256
lfr10k,n2v,4,1,1.98,-1,kmeans,54,19,0.8224168622612963,0.6694538558609601
lfr10k,n2v,6,1,1.9,-1,kmeans,54,0,0.9547468759110906,0.8928867527816281
lfr10k,n2v,6,1,1.84,-1,kmeans,54,1,0.9580135581558196,0.8998871716898985
lfr10k,n2v,6,1,1.96,-1,kmeans,54,2,0.9615253246852667,0.9160693064839552
lfr10k,n2v,6,1,1.79,-1,kmeans,54,3,0.96246835108221,0.9325283270937692
lfr10k,n2v,6,1,1.71,-1,kmeans,54,4,0.9622871244550232,0.9210579386793984
lfr10k,n2v,6,1,1.79,-1,kmeans,54,5,0.9624263830598424,0.906808906595076
lfr10k,n2v,6,1,1.82,-1,kmeans,54,6,0.963884374375679,0.9341178643594584
lfr10k,n2v,6,1,1.66,-1,kmeans,54,7,0.9621780338353816,0.9088296008332892
lfr10k,n2v,6,1,1.96,-1,kmeans,54,8,0.9568450919154518,0.867830276779468
lfr10k,n2v,6,1,1.96,-1,kmeans,54,9,0.9549537484420672,0.8961820780187324
lfr10k,n2v,6,1,1.95,-1,kmeans,54,10,0.9661153919696264,0.945192283075974
lfr10k,n2v,6,1,1.81,-1,kmeans,54,11,0.9633191926337132,0.9254054722607772
lfr10k,n2v,6,1,1.79,-1,kmeans,54,12,0.953582602766658,0.8791619136663966
lfr10k,n2v,6,1,2.04,-1,kmeans,54,13,0.9654221811714508,0.9357291032518944
lfr10k,n2v,6,1,1.72,-1,kmeans,54,14,0.9597552531566288,0.8998396655225117
lfr10k,n2v,6,1,2.03,-1,kmeans,54,15,0.961316492949928,0.9182809506357844
lfr10k,n2v,6,1,1.96,-1,kmeans,54,16,0.957712692858289,0.9070210323614648
lfr10k,n2v,6,1,1.83,-1,kmeans,54,17,0.9620383200869872,0.916588277223934
lfr10k,n2v,6,1,2.07,-1,kmeans,54,18,0.9619169734250156,0.9233388809852712
lfr10k,n2v,6,1,1.96,-1,kmeans,54,19,0.9615133304606048,0.9168951347180768
lfr10k,n2v,8,1,2.11,-1,kmeans,54,0,0.9753649620815096,0.920234182902805
lfr10k,n2v,8,1,1.94,-1,kmeans,54,1,0.9835856841422966,0.9638546245236084
lfr10k,n2v,8,1,1.96,-1,kmeans,54,2,0.9860261748536022,0.9656935218790998
lfr10k,n2v,8,1,1.92,-1,kmeans,54,3,0.9858834584100964,0.961043058012756
lfr10k,n2v,8,1,1.88,-1,kmeans,54,4,0.9759706364004572,0.9345300873660314
lfr10k,n2v,8,1,1.9,-1,kmeans,54,5,0.9813656867805994,0.949793984048035
lfr10k,n2v,8,1,1.96,-1,kmeans,54,6,0.9733329349543663,0.9046937742957832
lfr10k,n2v,8,1,1.98,-1,kmeans,54,7,0.9783731620230692,0.9491935712513624
lfr10k,n2v,8,1,1.85,-1,kmeans,54,8,0.9807312045311682,0.945539350415906
lfr10k,n2v,8,1,1.91,-1,kmeans,54,9,0.9853605883708902,0.967306871077721
lfr10k,n2v,8,1,1.79,-1,kmeans,54,10,0.9831502314097263,0.9624446796888648
lfr10k,n2v,8,1,1.83,-1,kmeans,54,11,0.981138426190776,0.9531828475851396
lfr10k,n2v,8,1,1.94,-1,kmeans,54,12,0.9894571215101308,0.9693212641594664
lfr10k,n2v,8,1,1.95,-1,kmeans,54,13,0.9815072194942822,0.954786391360292
lfr10k,n2v,8,1,1.98,-1,kmeans,54,14,0.983932783345967,0.9530987443755125
lfr10k,n2v,8,1,1.99,-1,kmeans,54,15,0.9882709756562116,0.975140182709812
lfr10k,n2v,8,1,1.96,-1,kmeans,54,16,0.977141896540826,0.9376621879756218
lfr10k,n2v,8,1,2.0,-1,kmeans,54,17,0.9824558431567204,0.9590466160618648
lfr10k,n2v,8,1,1.99,-1,kmeans,54,18,0.9806008566464148,0.9441363512124408
lfr10k,n2v,8,1,2.07,-1,kmeans,54,19,0.9798819153260724,0.9469152378208529
lfr10k,n2v,10,1,1.91,-1,kmeans,54,0,0.989203788553168,0.9657591835953644
lfr10k,n2v,10,1,1.99,-1,kmeans,54,1,0.9835218746995182,0.9459709388903964
lfr10k,n2v,10,1,1.96,-1,kmeans,54,2,0.9861176330995536,0.9535389300096092
lfr10k,n2v,10,1,2.02,-1,kmeans,54,3,0.9834386879381364,0.9470017808004316
lfr10k,n2v,10,1,1.73,-1,kmeans,54,4,0.9802956886541466,0.9334989905787292
lfr10k,n2v,10,1,1.93,-1,kmeans,54,5,0.9836787671782984,0.9512911865582984
lfr10k,n2v,10,1,1.96,-1,kmeans,54,6,0.9808217839423766,0.9350279761315504
lfr10k,n2v,10,1,2.04,-1,kmeans,54,7,0.9921548368827464,0.9824045530567572
lfr10k,n2v,10,1,1.96,-1,kmeans,54,8,0.9841042845138852,0.9651447746086276
lfr10k,n2v,10,1,2.02,-1,kmeans,54,9,0.980108364635097,0.9273759616582676
lfr10k,n2v,10,1,2.07,-1,kmeans,54,10,0.989163172521664,0.977164101271017
lfr10k,n2v,10,1,1.81,-1,kmeans,54,11,0.9799935375626764,0.925198989759838
lfr10k,n2v,10,1,2.02,-1,kmeans,54,12,0.9871195455613806,0.9608379024765252
lfr10k,n2v,10,1,1.93,-1,kmeans,54,13,0.9913564742576788,0.9775597388692536
lfr10k,n2v,10,1,1.86,-1,kmeans,54,14,0.9849322690421516,0.9530402331038644
lfr10k,n2v,10,1,2.01,-1,kmeans,54,15,0.9769813585090636,0.9303379962099908
lfr10k,n2v,10,1,1.97,-1,kmeans,54,16,0.9862033628637492,0.9518790501712812
lfr10k,n2v,10,1,1.84,-1,kmeans,54,17,0.982897324771812,0.9472945429568302
lfr10k,n2v,10,1,1.95,-1,kmeans,54,18,0.9861532133505644,0.9541533718404988
lfr10k,n2v,10,1,1.91,-1,kmeans,54,19,0.9798033679497788,0.9265822368871108
lfr10k,n2v,12,1,2.23,-1,kmeans,54,0,0.977028812190227,0.9312278068876082
lfr10k,n2v,12,1,1.95,-1,kmeans,54,1,0.983217792654016,0.9553601992867106
lfr10k,n2v,12,1,1.98,-1,kmeans,54,2,0.9772216072278196,0.9273528865538184
lfr10k,n2v,12,1,1.97,-1,kmeans,54,3,0.9870151036812934,0.9640222741094272
lfr10k,n2v,12,1,2.04,-1,kmeans,54,4,0.9808852999864992,0.9397450295780772
lfr10k,n2v,12,1,1.81,-1,kmeans,54,5,0.9913566290958714,0.973965239617251
lfr10k,n2v,12,1,1.94,-1,kmeans,54,6,0.9768702271799622,0.9359589916220492
lfr10k,n2v,12,1,2.06,-1,kmeans,54,7,0.9830436556704288,0.9500000892585344
lfr10k,n2v,12,1,2.05,-1,kmeans,54,8,0.981516417648624,0.9393192873948696
lfr10k,n2v,12,1,2.14,-1,kmeans,54,9,0.989423649331975,0.9745867346304234
lfr10k,n2v,12,1,2.05,-1,kmeans,54,10,0.9871926541493252,0.9639317042940992
lfr10k,n2v,12,1,1.89,-1,kmeans,54,11,0.9803382893607194,0.9446458748932564
lfr10k,n2v,12,1,2.01,-1,kmeans,54,12,0.9874981371353716,0.9633565697880406
lfr10k,n2v,12,1,1.96,-1,kmeans,54,13,0.985187190165471,0.958249925099181
lfr10k,n2v,12,1,2.09,-1,kmeans,54,14,0.9802311147297864,0.9367584925624518
lfr10k,n2v,12,1,2.21,-1,kmeans,54,15,0.9893276848379868,0.9742315606760484
lfr10k,n2v,12,1,2.03,-1,kmeans,54,16,0.9830547065530848,0.9542550576595156
lfr10k,n2v,12,1,2.09,-1,kmeans,54,17,0.9830151272881422,0.9511260769201766
lfr10k,n2v,12,1,2.0,-1,kmeans,54,18,0.9799941579382848,0.9250774541601748
lfr10k,n2v,12,1,2.02,-1,kmeans,54,19,0.9810886733373764,0.9338227160584937
lfr10k,n2v,14,1,2.09,-1,kmeans,54,0,0.9852373139322704,0.9583000267994768
lfr10k,n2v,14,1,2.18,-1,kmeans,54,1,0.9776779189977824,0.921845160323976
lfr10k,n2v,14,1,2.08,-1,kmeans,54,2,0.9770489480365656,0.9382307874531304
lfr10k,n2v,14,1,2.03,-1,kmeans,54,3,0.9796023422371412,0.9217695967982028
lfr10k,n2v,14,1,1.99,-1,kmeans,54,4,0.984768556946678,0.94636751692294
lfr10k,n2v,14,1,2.14,-1,kmeans,54,5,0.9813017253132345,0.9492717435440048
lfr10k,n2v,14,1,2.02,-1,kmeans,54,6,0.9872450231699356,0.9634274554729664
lfr10k,n2v,14,1,1.96,-1,kmeans,54,7,0.9841188885491288,0.9523469447056364
lfr10k,n2v,14,1,2.17,-1,kmeans,54,8,0.9798674858996252,0.9307581578929168
lfr10k,n2v,14,1,1.99,-1,kmeans,54,9,0.988450020699991,0.9655916826259606
lfr10k,n2v,14,1,1.92,-1,kmeans,54,10,0.9864514638390854,0.957401432916826
lfr10k,n2v,14,1,1.92,-1,kmeans,54,11,0.982098558284809,0.9408186273565462
lfr10k,n2v,14,1,1.95,-1,kmeans,54,12,0.9887769382885992,0.9727746866809608
lfr10k,n2v,14,1,2.01,-1,kmeans,54,13,0.984297897366019,0.9416847804784227
lfr10k,n2v,14,1,2.04,-1,kmeans,54,14,0.982481221733592,0.9602357859551476
lfr10k,n2v,14,1,2.07,-1,kmeans,54,15,0.98317324841927,0.9550753478859986
lfr10k,n2v,14,1,2.05,-1,kmeans,54,16,0.9791059546191192,0.9271118506175042
lfr10k,n2v,14,1,1.96,-1,kmeans,54,17,0.9875982596585908,0.9616430055692152
lfr10k,n2v,14,1,1.97,-1,kmeans,54,18,0.9845432665422856,0.9541553333231392
lfr10k,n2v,14,1,2.03,-1,kmeans,54,19,0.9859116430666754,0.9564833337456864
lfr10k,n2v,16,1,2.16,-1,kmeans,54,0,0.983950693786764,0.9575745983688516
lfr10k,n2v,16,1,2.26,-1,kmeans,54,1,0.9850305567197796,0.9489246261348884
lfr10k,n2v,16,1,2.13,-1,kmeans,54,2,0.980494910580321,0.9306746256670898
lfr10k,n2v,16,1,2.13,-1,kmeans,54,3,0.986712549305894,0.9589343395595314
lfr10k,n2v,16,1,2.21,-1,kmeans,54,4,0.9750829256902572,0.9234900392509768
lfr10k,n2v,16,1,2.18,-1,kmeans,54,5,0.978674312043094,0.9436674672239398
lfr10k,n2v,16,1,1.99,-1,kmeans,54,6,0.9777829436815528,0.9278114510141038
lfr10k,n2v,16,1,2.23,-1,kmeans,54,7,0.983684829630936,0.9500545764190595
lfr10k,n2v,16,1,2.16,-1,kmeans,54,8,0.9876663550186904,0.9640338810874164
lfr10k,n2v,16,1,2.09,-1,kmeans,54,9,0.987795699328917,0.9702308643364436
lfr10k,n2v,16,1,2.14,-1,kmeans,54,10,0.9877175768308256,0.9661792877018964
lfr10k,n2v,16,1,2.27,-1,kmeans,54,11,0.9864803455308112,0.9546412701204972
lfr10k,n2v,16,1,2.16,-1,kmeans,54,12,0.975902197891284,0.9117668362469232
lfr10k,n2v,16,1,2.11,-1,kmeans,54,13,0.976937086971257,0.9207252324173236
lfr10k,n2v,16,1,2.17,-1,kmeans,54,14,0.9861997304474348,0.9560658784484932
lfr10k,n2v,16,1,2.05,-1,kmeans,54,15,0.9861763395544498,0.9554495961138846
lfr10k,n2v,16,1,2.01,-1,kmeans,54,16,0.9868478828191358,0.9732705672418176
lfr10k,n2v,16,1,1.94,-1,kmeans,54,17,0.9902665036026732,0.981820767819707
lfr10k,n2v,16,1,2.19,-1,kmeans,54,18,0.987696452359522,0.9724774355016949
lfr10k,n2v,16,1,2.07,-1,kmeans,54,19,0.9757088403738764,0.9102929134159634
lfr10k,n2v,18,1,2.09,-1,kmeans,54,0,0.9816357963767302,0.9399024282133358
lfr10k,n2v,18,1,2.19,-1,kmeans,54,1,0.9839476093858596,0.9542124857831544
lfr10k,n2v,18,1,2.07,-1,kmeans,54,2,0.9809264028003188,0.9336032042846812
lfr10k,n2v,18,1,2.11,-1,kmeans,54,3,0.982645471938776,0.9482126905434644
lfr10k,n2v,18,1,2.17,-1,kmeans,54,4,0.9801679258884868,0.9431816826628676
lfr10k,n2v,18,1,2.19,-1,kmeans,54,5,0.9827436296516155,0.946502979838441
lfr10k,n2v,18,1,2.06,-1,kmeans,54,6,0.9807601684681146,0.9479030581612524
lfr10k,n2v,18,1,2.13,-1,kmeans,54,7,0.970323755687937,0.905341482349262
lfr10k,n2v,18,1,2.17,-1,kmeans,54,8,0.9885830025279062,0.9736721898585788
lfr10k,n2v,18,1,1.96,-1,kmeans,54,9,0.9787779107959068,0.9333500146108256
lfr10k,n2v,18,1,2.11,-1,kmeans,54,10,0.9844974803844856,0.9545198175876154
lfr10k,n2v,18,1,2.07,-1,kmeans,54,11,0.9858221064318828,0.9602314241770568
lfr10k,n2v,18,1,1.95,-1,kmeans,54,12,0.9804932935565503,0.9459854945140224
lfr10k,n2v,18,1,2.06,-1,kmeans,54,13,0.9858587572410136,0.9547145662751176
lfr10k,n2v,18,1,2.24,-1,kmeans,54,14,0.9846190869409956,0.959879935180621
lfr10k,n2v,18,1,2.14,-1,kmeans,54,15,0.9766739093072097,0.9342840544319908
lfr10k,n2v,18,1,2.17,-1,kmeans,54,16,0.9853920802553016,0.955865560125158
lfr10k,n2v,18,1,2.17,-1,kmeans,54,17,0.9815269460241656,0.9396296786465328
lfr10k,n2v,18,1,2.08,-1,kmeans,54,18,0.9867730727120576,0.958907285008192
lfr10k,n2v,18,1,2.13,-1,kmeans,54,19,0.9879885906278494,0.964186208726392
lfr10k,n2v,20,1,2.03,-1,kmeans,54,0,0.984813652441654,0.9641221073262416
lfr10k,n2v,20,1,2.15,-1,kmeans,54,1,0.98765252592341,0.9747773730846512
lfr10k,n2v,20,1,2.0,-1,kmeans,54,2,0.9919447878636316,0.9831120544566052
lfr10k,n2v,20,1,2.1,-1,kmeans,54,3,0.988012946223416,0.9755376422300828
lfr10k,n2v,20,1,2.07,-1,kmeans,54,4,0.985582495883504,0.9690055710739992
lfr10k,n2v,20,1,2.24,-1,kmeans,54,5,0.9799071385576884,0.9276171266921652
lfr10k,n2v,20,1,2.1,-1,kmeans,54,6,0.9877284007266502,0.9729720337254318
lfr10k,n2v,20,1,2.16,-1,kmeans,54,7,0.981913599788523,0.9400067158534616
lfr10k,n2v,20,1,2.19,-1,kmeans,54,8,0.9875897244974086,0.976491763431519
lfr10k,n2v,20,1,2.15,-1,kmeans,54,9,0.98361478018987,0.9552423331402508
lfr10k,n2v,20,1,2.2,-1,kmeans,54,10,0.9880707157879,0.9683224333460044
